Date,Open,High,Low,Close,Adj Close,Volume
2016-11-29,2.950000,2.950000,2.850000,2.900000,2.900000,11380
2016-11-30,3.000000,3.100000,2.850000,3.000000,3.000000,20500
2016-12-01,3.100000,3.100000,2.950000,3.000000,3.000000,33820
2016-12-02,3.150000,3.150000,2.950000,2.950000,2.950000,21120
2016-12-05,3.000000,3.100000,3.000000,3.050000,3.050000,14100
2016-12-06,3.050000,3.050000,2.900000,3.000000,3.000000,18140
2016-12-07,2.950000,3.050000,2.750000,2.850000,2.850000,44860
2016-12-08,2.900000,2.900000,2.700000,2.850000,2.850000,100640
2016-12-09,2.750000,2.850000,2.700000,2.800000,2.800000,38380
2016-12-12,2.950000,2.950000,2.750000,2.850000,2.850000,62580
2016-12-13,2.850000,2.950000,2.750000,2.900000,2.900000,47520
2016-12-14,2.950000,2.950000,2.800000,2.900000,2.900000,31400
2016-12-15,2.950000,2.950000,2.800000,2.850000,2.850000,26520
2016-12-16,2.800000,2.950000,2.750000,2.800000,2.800000,23820
2016-12-19,2.900000,2.950000,2.700000,2.950000,2.950000,29600
2016-12-20,2.900000,3.000000,2.850000,2.900000,2.900000,13000
2016-12-21,2.850000,3.000000,2.800000,2.950000,2.950000,24280
2016-12-22,2.900000,3.050000,2.900000,2.950000,2.950000,39940
2016-12-23,3.000000,3.150000,3.000000,3.100000,3.100000,42420
2016-12-27,3.150000,3.200000,3.100000,3.100000,3.100000,64440
2016-12-28,3.050000,3.100000,3.000000,3.050000,3.050000,17660
2016-12-29,3.050000,3.100000,3.000000,3.000000,3.000000,25180
2016-12-30,3.050000,3.100000,2.950000,2.950000,2.950000,68700
2017-01-03,3.000000,3.050000,2.950000,2.950000,2.950000,25240
2017-01-04,3.000000,3.000000,2.900000,2.950000,2.950000,41360
2017-01-05,3.000000,3.000000,2.900000,3.000000,3.000000,29800
2017-01-06,2.950000,3.050000,2.900000,2.950000,2.950000,39100
2017-01-09,3.050000,3.250000,3.000000,3.250000,3.250000,126120
2017-01-10,3.250000,3.400000,3.250000,3.300000,3.300000,143960
2017-01-11,3.350000,3.350000,3.150000,3.200000,3.200000,51360
2017-01-12,3.250000,3.250000,3.150000,3.200000,3.200000,37900
2017-01-13,3.250000,3.400000,3.200000,3.350000,3.350000,108520
2017-01-17,3.600000,3.750000,3.450000,3.650000,3.650000,200540
2017-01-18,3.650000,3.650000,3.500000,3.500000,3.500000,155940
2017-01-19,3.550000,4.000000,3.350000,3.950000,3.950000,232200
2017-01-20,3.950000,3.950000,3.800000,3.850000,3.850000,84960
2017-01-23,3.850000,4.000000,3.750000,3.900000,3.900000,133440
2017-01-24,4.000000,4.000000,3.700000,3.800000,3.800000,182660
2017-01-25,3.900000,3.950000,3.800000,3.800000,3.800000,63040
2017-01-26,3.800000,4.000000,3.750000,3.950000,3.950000,120320
2017-01-27,3.900000,4.000000,3.800000,3.800000,3.800000,68020
2017-01-30,3.850000,3.850000,3.550000,3.550000,3.550000,82880
2017-01-31,3.650000,3.650000,3.450000,3.650000,3.650000,80740
2017-02-01,3.650000,3.750000,3.550000,3.600000,3.600000,69000
2017-02-02,3.700000,3.700000,3.600000,3.650000,3.650000,34140
2017-02-03,3.650000,3.950000,3.650000,3.900000,3.900000,69340
2017-02-06,4.000000,4.000000,3.800000,3.850000,3.850000,49700
2017-02-07,3.850000,3.850000,3.700000,3.800000,3.800000,34220
2017-02-08,3.800000,3.800000,3.700000,3.800000,3.800000,36140
2017-02-09,3.750000,3.850000,3.750000,3.750000,3.750000,62240
2017-02-10,3.900000,4.000000,3.800000,4.000000,4.000000,131740
2017-02-13,4.050000,4.250000,4.000000,4.250000,4.250000,269720
2017-02-14,4.350000,4.550000,4.150000,4.550000,4.550000,122860
2017-02-15,4.550000,4.550000,4.350000,4.450000,4.450000,136680
2017-02-16,4.500000,4.750000,4.500000,4.700000,4.700000,198400
2017-02-17,4.700000,4.750000,4.550000,4.650000,4.650000,99260
2017-02-21,4.750000,4.800000,4.450000,4.500000,4.500000,156000
2017-02-22,4.500000,4.600000,4.450000,4.500000,4.500000,60700
2017-02-23,4.600000,4.600000,4.450000,4.550000,4.550000,47160
2017-02-24,4.550000,4.550000,4.100000,4.200000,4.200000,128260
2017-02-27,4.300000,4.350000,4.000000,4.050000,4.050000,152480
2017-02-28,4.000000,4.050000,3.900000,3.900000,3.900000,128420
2017-03-01,3.900000,4.200000,3.900000,3.950000,3.950000,39300
2017-03-02,4.050000,4.100000,3.900000,3.900000,3.900000,78620
2017-03-03,3.950000,4.050000,3.700000,3.800000,3.800000,85600
2017-03-06,3.700000,3.850000,3.650000,3.750000,3.750000,107260
2017-03-07,3.700000,3.700000,3.500000,3.600000,3.600000,103200
2017-03-08,3.600000,3.600000,3.500000,3.550000,3.550000,68280
2017-03-09,3.550000,3.600000,3.300000,3.450000,3.450000,85160
2017-03-10,3.450000,3.500000,3.350000,3.450000,3.450000,96180
2017-03-13,3.400000,3.500000,3.300000,3.400000,3.400000,81400
2017-03-14,3.400000,3.400000,3.300000,3.350000,3.350000,24980
2017-03-15,3.300000,3.450000,3.250000,3.450000,3.450000,87600
2017-03-16,3.450000,3.450000,3.400000,3.400000,3.400000,25320
2017-03-17,3.450000,3.450000,3.300000,3.350000,3.350000,63580
2017-03-20,3.250000,3.300000,3.200000,3.200000,3.200000,79100
2017-03-21,3.250000,3.400000,3.100000,3.200000,3.200000,66600
2017-03-22,3.150000,3.300000,2.850000,3.050000,3.050000,173980
2017-03-23,3.050000,3.150000,3.000000,3.050000,3.050000,33060
2017-03-24,3.050000,3.100000,3.050000,3.100000,3.100000,35060
2017-03-27,3.100000,3.300000,3.050000,3.300000,3.300000,88800
2017-03-28,3.300000,3.550000,3.250000,3.500000,3.500000,101160
2017-03-29,3.650000,3.800000,3.600000,3.700000,3.700000,126640
2017-03-30,3.750000,3.850000,3.700000,3.750000,3.750000,79580
2017-03-31,3.800000,3.900000,3.750000,3.750000,3.750000,48480
2017-04-03,3.650000,3.800000,3.250000,3.450000,3.450000,117080
2017-04-04,3.550000,3.650000,3.450000,3.550000,3.550000,30600
2017-04-05,3.550000,3.600000,3.400000,3.400000,3.400000,101980
2017-04-06,3.450000,3.500000,3.400000,3.500000,3.500000,44760
2017-04-07,3.500000,3.500000,3.400000,3.400000,3.400000,20600
2017-04-10,3.550000,3.550000,3.400000,3.450000,3.450000,44180
2017-04-11,3.400000,3.500000,3.400000,3.450000,3.450000,55940
2017-04-12,3.450000,3.600000,3.450000,3.600000,3.600000,74500
2017-04-13,3.600000,3.600000,3.500000,3.500000,3.500000,27340
2017-04-17,3.550000,3.550000,3.450000,3.450000,3.450000,26960
2017-04-18,3.450000,3.550000,3.400000,3.550000,3.550000,95220
2017-04-19,3.550000,3.550000,3.400000,3.400000,3.400000,27300
2017-04-20,3.450000,3.500000,3.400000,3.500000,3.500000,15420
2017-04-21,3.500000,3.500000,3.400000,3.400000,3.400000,43880
2017-04-24,3.500000,3.500000,3.400000,3.400000,3.400000,30040
2017-04-25,3.400000,3.450000,3.350000,3.350000,3.350000,70280
2017-04-26,3.300000,3.450000,3.250000,3.350000,3.350000,48580
2017-04-27,3.350000,3.500000,3.350000,3.450000,3.450000,281420
2017-04-28,3.500000,3.550000,3.450000,3.550000,3.550000,157980
2017-05-01,3.600000,3.650000,3.500000,3.650000,3.650000,99100
2017-05-02,3.600000,3.650000,3.500000,3.600000,3.600000,99920
2017-05-03,3.650000,3.700000,3.450000,3.600000,3.600000,148000
2017-05-04,3.700000,3.700000,3.500000,3.700000,3.700000,164880
2017-05-05,3.600000,3.750000,3.550000,3.700000,3.700000,75960
2017-05-08,3.800000,3.800000,3.700000,3.800000,3.800000,33320
2017-05-09,3.800000,3.800000,3.650000,3.750000,3.750000,47980
2017-05-10,3.650000,3.750000,3.550000,3.650000,3.650000,29240
2017-05-11,3.700000,3.700000,3.600000,3.650000,3.650000,52500
2017-05-12,3.650000,3.700000,3.600000,3.650000,3.650000,30500
2017-05-15,3.650000,3.700000,3.600000,3.650000,3.650000,102400
2017-05-16,3.600000,3.750000,3.450000,3.550000,3.550000,127020
2017-05-17,3.500000,3.600000,3.450000,3.450000,3.450000,58980
2017-05-18,3.400000,3.550000,3.400000,3.500000,3.500000,46660
2017-05-19,3.550000,3.650000,3.500000,3.650000,3.650000,43460
2017-05-22,3.750000,3.750000,3.550000,3.600000,3.600000,37640
2017-05-23,3.700000,3.700000,3.600000,3.600000,3.600000,30180
2017-05-24,3.550000,3.600000,3.550000,3.600000,3.600000,55700
2017-05-25,3.650000,3.650000,3.500000,3.600000,3.600000,117820
2017-05-26,3.650000,3.700000,3.500000,3.550000,3.550000,22400
2017-05-30,3.550000,3.550000,3.450000,3.500000,3.500000,24280
2017-05-31,3.500000,3.550000,3.400000,3.450000,3.450000,74460
2017-06-01,3.400000,3.500000,3.400000,3.400000,3.400000,43740
2017-06-02,3.400000,3.450000,3.350000,3.400000,3.400000,31660
2017-06-05,3.400000,3.500000,3.400000,3.500000,3.500000,47440
2017-06-06,3.500000,3.650000,3.450000,3.550000,3.550000,38680
2017-06-07,3.550000,3.900000,3.500000,3.650000,3.650000,130120
2017-06-08,3.650000,3.750000,3.500000,3.500000,3.500000,47580
2017-06-09,3.500000,3.600000,3.500000,3.600000,3.600000,48980
2017-06-12,3.500000,3.650000,3.500000,3.600000,3.600000,33440
2017-06-13,3.600000,3.650000,3.550000,3.600000,3.600000,54300
2017-06-14,3.550000,3.800000,3.500000,3.750000,3.750000,171980
2017-06-15,3.750000,3.750000,3.600000,3.650000,3.650000,31400
2017-06-16,3.650000,3.650000,3.550000,3.600000,3.600000,39260
2017-06-19,3.600000,3.600000,3.550000,3.600000,3.600000,25120
2017-06-20,3.600000,3.600000,3.500000,3.500000,3.500000,50760
2017-06-21,3.500000,3.550000,3.400000,3.400000,3.400000,124040
2017-06-22,3.400000,3.500000,3.300000,3.450000,3.450000,66220
2017-06-23,3.450000,3.500000,3.300000,3.400000,3.400000,104580
2017-06-26,3.350000,3.400000,3.300000,3.350000,3.350000,44540
2017-06-27,3.300000,3.400000,3.300000,3.400000,3.400000,21400
2017-06-28,3.350000,3.450000,3.350000,3.400000,3.400000,28120
2017-06-29,3.350000,3.500000,3.300000,3.350000,3.350000,40120
2017-06-30,3.400000,3.400000,3.300000,3.300000,3.300000,40280
2017-07-03,3.250000,3.450000,3.250000,3.400000,3.400000,13580
2017-07-05,3.200000,3.350000,3.100000,3.300000,3.300000,147320
2017-07-06,3.350000,3.350000,3.250000,3.250000,3.250000,42400
2017-07-07,3.300000,3.400000,3.200000,3.350000,3.350000,116920
2017-07-10,3.400000,3.500000,3.350000,3.500000,3.500000,36520
2017-07-11,3.500000,3.650000,3.400000,3.650000,3.650000,58240
2017-07-12,3.600000,3.700000,3.550000,3.600000,3.600000,39820
2017-07-13,3.650000,3.750000,3.550000,3.600000,3.600000,71520
2017-07-14,3.600000,3.650000,3.500000,3.600000,3.600000,39240
2017-07-17,3.650000,3.700000,3.600000,3.600000,3.600000,48040
2017-07-18,3.600000,3.700000,3.600000,3.600000,3.600000,39000
2017-07-19,3.600000,3.650000,3.500000,3.550000,3.550000,35040
2017-07-20,3.550000,3.650000,3.550000,3.600000,3.600000,17400
2017-07-21,3.600000,3.650000,3.600000,3.600000,3.600000,36740
2017-07-24,3.650000,3.850000,3.600000,3.800000,3.800000,128220
2017-07-25,3.800000,4.100000,3.800000,4.050000,4.050000,146380
2017-07-26,4.000000,4.050000,3.850000,3.900000,3.900000,62440
2017-07-27,3.950000,4.000000,3.850000,3.850000,3.850000,27680
2017-07-28,4.100000,4.100000,3.850000,3.950000,3.950000,48220
2017-07-31,4.000000,4.100000,3.950000,4.050000,4.050000,98160
2017-08-01,4.100000,4.200000,4.050000,4.100000,4.100000,166500
2017-08-02,4.150000,4.200000,4.000000,4.100000,4.100000,124080
2017-08-03,4.150000,4.350000,3.950000,4.350000,4.350000,238460
2017-08-04,4.400000,4.400000,4.200000,4.350000,4.350000,85160
2017-08-07,4.400000,4.500000,4.350000,4.450000,4.450000,108520
2017-08-08,4.400000,4.500000,4.300000,4.400000,4.400000,80760
2017-08-09,4.400000,4.500000,4.200000,4.400000,4.400000,51220
2017-08-10,4.350000,4.550000,4.300000,4.550000,4.550000,68580
2017-08-11,4.450000,4.600000,4.400000,4.400000,4.400000,68720
2017-08-14,4.400000,4.450000,4.150000,4.300000,4.300000,89000
2017-08-15,4.200000,4.300000,4.050000,4.150000,4.150000,50300
2017-08-16,4.250000,4.250000,4.100000,4.100000,4.100000,18380
2017-08-17,4.100000,4.150000,4.100000,4.150000,4.150000,29800
2017-08-18,4.150000,4.250000,4.100000,4.250000,4.250000,56800
2017-08-21,4.300000,4.300000,4.050000,4.100000,4.100000,49820
2017-08-22,4.100000,4.250000,4.100000,4.200000,4.200000,35580
2017-08-23,4.250000,4.250000,4.150000,4.200000,4.200000,34860
2017-08-24,4.150000,4.350000,4.150000,4.350000,4.350000,57460
2017-08-25,4.350000,4.500000,4.300000,4.400000,4.400000,53080
2017-08-28,4.500000,4.550000,4.400000,4.450000,4.450000,80880
2017-08-29,4.500000,4.600000,4.450000,4.550000,4.550000,81380
2017-08-30,4.650000,4.850000,4.500000,4.800000,4.800000,208300
2017-08-31,4.800000,5.250000,4.800000,5.050000,5.050000,456000
2017-09-01,5.200000,5.350000,5.100000,5.250000,5.250000,147660
2017-09-05,5.300000,5.350000,4.950000,5.050000,5.050000,130380
2017-09-06,4.800000,5.250000,4.800000,5.200000,5.200000,96540
2017-09-07,5.250000,5.850000,5.150000,5.500000,5.500000,436500
2017-09-08,5.700000,5.850000,5.500000,5.700000,5.700000,255460
2017-09-11,5.900000,6.650000,5.800000,6.650000,6.650000,553580
2017-09-12,6.800000,7.450000,5.800000,5.950000,5.950000,612140
2017-09-13,6.300000,6.700000,6.100000,6.350000,6.350000,230940
2017-09-14,6.600000,6.700000,6.300000,6.650000,6.650000,197120
2017-09-15,6.600000,7.200000,6.500000,7.050000,7.050000,252940
2017-09-18,7.200000,7.350000,7.000000,7.100000,7.100000,324240
2017-09-19,7.150000,7.400000,6.750000,7.050000,7.050000,280900
2017-09-20,7.150000,7.200000,6.800000,7.000000,7.000000,108360
2017-09-21,6.950000,7.000000,6.450000,6.650000,6.650000,246680
2017-09-22,6.500000,6.700000,6.150000,6.250000,6.250000,178600
2017-09-25,6.450000,6.450000,5.800000,5.850000,5.850000,178840
2017-09-26,5.700000,6.200000,5.700000,6.150000,6.150000,125680
2017-09-27,6.250000,6.400000,6.050000,6.200000,6.200000,93020
2017-09-28,6.250000,6.300000,6.050000,6.300000,6.300000,49360
2017-09-29,6.400000,6.700000,6.250000,6.600000,6.600000,93920
2017-10-02,6.600000,6.700000,6.450000,6.650000,6.650000,91660
2017-10-03,6.750000,6.750000,6.450000,6.650000,6.650000,164640
2017-10-04,6.600000,6.850000,6.450000,6.800000,6.800000,79680
2017-10-05,6.850000,6.950000,6.600000,6.700000,6.700000,100680
2017-10-06,6.750000,6.850000,6.700000,6.850000,6.850000,88000
2017-10-09,6.950000,7.000000,6.850000,6.900000,6.900000,85540
2017-10-10,7.150000,7.150000,6.900000,7.000000,7.000000,85820
2017-10-11,7.200000,7.200000,6.900000,7.000000,7.000000,98820
2017-10-12,7.000000,7.050000,6.750000,6.750000,6.750000,97000
2017-10-13,6.750000,6.750000,6.500000,6.700000,6.700000,72280
2017-10-16,6.750000,6.800000,6.600000,6.750000,6.750000,77040
2017-10-17,6.750000,6.950000,6.550000,6.750000,6.750000,73580
2017-10-18,6.750000,7.100000,6.700000,7.100000,7.100000,144720
2017-10-19,7.400000,7.950000,7.100000,7.950000,7.950000,316100
2017-10-20,7.950000,8.100000,7.700000,7.950000,7.950000,143780
2017-10-23,8.100000,8.700000,7.950000,8.600000,8.600000,321980
2017-10-24,9.000000,9.300000,7.650000,7.850000,7.850000,400720
2017-10-25,7.950000,8.400000,7.600000,8.150000,8.150000,208820
2017-10-26,8.100000,8.550000,8.000000,8.200000,8.200000,150220
2017-10-27,8.250000,8.350000,8.150000,8.150000,8.150000,88060
2017-10-30,8.100000,8.400000,7.650000,7.900000,7.900000,149540
2017-10-31,7.850000,8.050000,7.650000,7.950000,7.950000,93480
2017-11-01,8.100000,8.200000,7.750000,7.900000,7.900000,115700
2017-11-02,7.950000,8.050000,7.700000,8.000000,8.000000,98240
2017-11-03,8.100000,8.100000,7.450000,7.700000,7.700000,278940
2017-11-06,7.350000,7.750000,7.050000,7.400000,7.400000,268220
2017-11-07,7.350000,7.900000,7.100000,7.650000,7.650000,146520
2017-11-08,7.650000,7.650000,7.650000,7.650000,7.650000,0
2017-11-09,8.560000,8.780000,8.090000,8.660000,8.660000,197100
2017-11-10,8.600000,10.380000,8.600000,9.920000,9.920000,346800
2017-11-13,10.370000,10.380000,9.150000,9.470000,9.470000,315500
2017-11-14,9.410000,9.500000,8.940000,8.950000,8.950000,270000
2017-11-15,8.560000,8.740000,7.660000,7.870000,7.870000,414400
2017-11-16,7.840000,8.920000,7.680000,8.390000,8.390000,238700
2017-11-17,8.640000,9.310000,8.400000,9.180000,9.180000,236600
2017-11-20,9.300000,9.830000,9.250000,9.570000,9.570000,304400
2017-11-21,9.910000,10.080000,9.280000,9.500000,9.500000,216600
2017-11-22,9.640000,9.810000,9.300000,9.650000,9.650000,120300
2017-11-24,9.500000,9.780000,9.490000,9.660000,9.660000,33500
2017-11-27,9.920000,10.390000,9.740000,10.360000,10.360000,260400
2017-11-28,10.740000,10.860000,10.000000,10.740000,10.740000,253700
2017-11-29,10.940000,10.950000,9.710000,10.150000,10.150000,294200
2017-11-30,10.210000,10.760000,9.990000,10.220000,10.220000,253800
2017-12-01,10.720000,10.780000,10.210000,10.450000,10.450000,209700
2017-12-04,10.430000,10.670000,9.880000,9.950000,9.950000,312500
2017-12-05,9.930000,10.280000,9.390000,9.440000,9.440000,239500
2017-12-06,9.340000,9.340000,8.950000,9.040000,9.040000,205000
2017-12-07,8.910000,9.790000,8.880000,9.390000,9.390000,275700
2017-12-08,9.490000,9.720000,9.300000,9.420000,9.420000,189300
2017-12-11,9.420000,9.440000,9.030000,9.400000,9.400000,104400
2017-12-12,9.390000,9.580000,9.290000,9.360000,9.360000,111000
2017-12-13,9.130000,9.410000,9.080000,9.080000,9.080000,186600
2017-12-14,9.000000,9.210000,8.780000,8.880000,8.880000,312900
2017-12-15,8.900000,8.900000,7.990000,8.240000,8.240000,484400
2017-12-18,8.320000,9.130000,8.140000,9.120000,9.120000,391900
2017-12-19,9.200000,9.340000,8.930000,9.040000,9.040000,101700
2017-12-20,9.100000,9.100000,8.630000,8.770000,8.770000,107600
2017-12-21,8.850000,8.870000,8.580000,8.620000,8.620000,105100
2017-12-22,8.610000,8.630000,8.350000,8.460000,8.460000,106200
2017-12-26,8.770000,8.780000,8.310000,8.400000,8.400000,53800
2017-12-27,8.570000,8.570000,8.330000,8.370000,8.370000,76900
2017-12-28,8.390000,9.000000,8.360000,8.650000,8.650000,205600
2017-12-29,8.980000,9.000000,8.640000,8.890000,8.890000,162900
2018-01-02,8.910000,9.290000,8.800000,9.140000,9.140000,186500
2018-01-03,9.530000,9.530000,8.650000,8.910000,8.910000,214400
2018-01-04,8.900000,8.920000,8.630000,8.920000,8.920000,96300
2018-01-05,9.190000,9.900000,8.930000,9.720000,9.720000,257400
2018-01-08,10.000000,10.140000,9.770000,10.020000,10.020000,341100
2018-01-09,9.870000,10.390000,9.810000,9.900000,9.900000,235400
2018-01-10,9.850000,9.880000,9.400000,9.520000,9.520000,196000
2018-01-11,9.530000,9.530000,8.760000,8.930000,8.930000,404400
2018-01-12,9.130000,9.130000,8.930000,9.080000,9.080000,222100
2018-01-16,9.150000,9.480000,8.740000,8.870000,8.870000,437500
2018-01-17,8.820000,9.080000,8.480000,8.700000,8.700000,266700
2018-01-18,8.400000,8.400000,7.000000,7.400000,7.400000,1362100
2018-01-19,7.460000,7.960000,7.250000,7.740000,7.740000,384200
2018-01-22,7.680000,8.000000,7.340000,7.460000,7.460000,539000
2018-01-23,7.600000,7.630000,7.410000,7.430000,7.430000,277500
2018-01-24,7.410000,7.600000,7.250000,7.370000,7.370000,146400
2018-01-25,7.370000,7.370000,7.370000,7.370000,7.370000,0
2018-01-26,7.700000,7.700000,7.390000,7.420000,7.420000,158100
2018-01-29,7.620000,7.620000,6.980000,7.060000,7.060000,538900
2018-01-30,6.980000,7.010000,6.350000,6.910000,6.910000,520000
2018-01-31,6.820000,6.970000,6.610000,6.800000,6.800000,380700
2018-02-01,6.650000,6.970000,6.540000,6.700000,6.700000,199600
2018-02-02,6.600000,6.600000,6.150000,6.310000,6.310000,477700
2018-02-05,6.210000,6.420000,5.770000,6.240000,6.240000,344200
2018-02-06,6.010000,7.130000,5.920000,6.960000,6.960000,442400
2018-02-07,7.200000,7.330000,6.920000,7.020000,7.020000,267600
2018-02-08,7.060000,7.300000,6.900000,7.040000,7.040000,164900
2018-02-09,7.220000,7.220000,6.510000,6.840000,6.840000,252600
2018-02-12,7.050000,7.050000,6.620000,6.660000,6.660000,149300
2018-02-13,6.670000,7.150000,6.660000,7.050000,7.050000,225600
2018-02-14,7.100000,7.590000,7.030000,7.580000,7.580000,200500
2018-02-15,7.730000,7.870000,7.450000,7.810000,7.810000,389300
2018-02-16,8.050000,8.050000,7.230000,7.500000,7.500000,314400
2018-02-20,7.500000,7.500000,6.830000,6.990000,6.990000,279500
2018-02-21,7.240000,7.610000,6.900000,7.000000,7.000000,163200
2018-02-22,7.110000,7.110000,6.900000,6.950000,6.950000,118200
2018-02-23,7.100000,7.330000,7.020000,7.150000,7.150000,80700
2018-02-26,7.050000,7.130000,6.530000,6.650000,6.650000,330500
2018-02-27,6.960000,6.960000,6.500000,6.540000,6.540000,156400
2018-02-28,6.490000,6.520000,6.260000,6.270000,6.270000,334500
2018-03-01,6.280000,6.470000,6.120000,6.430000,6.430000,182600
2018-03-02,6.210000,6.310000,6.110000,6.180000,6.180000,203500
2018-03-05,6.150000,6.230000,6.050000,6.150000,6.150000,237900
2018-03-06,6.170000,6.260000,6.070000,6.190000,6.190000,259000
2018-03-07,6.150000,6.290000,6.070000,6.280000,6.280000,128500
2018-03-08,6.410000,6.410000,6.120000,6.250000,6.250000,111900
2018-03-09,6.290000,6.530000,6.250000,6.350000,6.350000,171000
2018-03-12,6.460000,6.710000,6.400000,6.570000,6.570000,194900
2018-03-13,6.680000,6.800000,6.540000,6.590000,6.590000,270000
2018-03-14,6.550000,6.740000,6.460000,6.670000,6.670000,104600
2018-03-15,6.670000,6.700000,6.420000,6.540000,6.540000,101500
2018-03-16,6.480000,6.600000,6.430000,6.530000,6.530000,348300
2018-03-19,6.410000,6.420000,6.120000,6.160000,6.160000,256000
2018-03-20,6.040000,6.140000,6.010000,6.090000,6.090000,171600
2018-03-21,6.090000,6.260000,6.000000,6.230000,6.230000,171400
2018-03-22,6.160000,6.240000,6.100000,6.160000,6.160000,284200
2018-03-23,6.140000,6.210000,6.030000,6.060000,6.060000,104500
2018-03-26,6.080000,6.110000,5.810000,5.840000,5.840000,149800
2018-03-27,5.950000,5.950000,5.140000,5.190000,5.190000,769500
2018-03-28,5.150000,5.170000,4.720000,5.000000,5.000000,718600
2018-03-29,5.070000,5.460000,4.810000,5.420000,5.420000,339500
2018-04-02,5.420000,5.460000,5.060000,5.120000,5.120000,131400
2018-04-03,5.130000,5.190000,4.920000,4.990000,4.990000,140100
2018-04-04,4.970000,4.970000,4.750000,4.960000,4.960000,123000
2018-04-05,4.960000,5.240000,4.960000,5.190000,5.190000,252800
2018-04-06,5.180000,5.560000,5.100000,5.360000,5.360000,204700
2018-04-09,5.450000,5.570000,5.300000,5.300000,5.300000,167000
2018-04-10,5.410000,5.760000,5.330000,5.640000,5.640000,144800
2018-04-11,5.710000,5.900000,5.610000,5.700000,5.700000,237200
2018-04-12,5.690000,5.790000,5.450000,5.530000,5.530000,120100
2018-04-13,5.480000,5.550000,5.300000,5.350000,5.350000,89800
2018-04-16,5.370000,5.430000,5.140000,5.230000,5.230000,185800
2018-04-17,5.230000,5.480000,5.210000,5.300000,5.300000,109700
2018-04-18,5.320000,5.690000,5.300000,5.560000,5.560000,255800
2018-04-19,5.680000,5.820000,5.480000,5.670000,5.670000,170500
2018-04-20,5.670000,5.700000,5.520000,5.590000,5.590000,132500
2018-04-23,5.530000,5.610000,5.320000,5.380000,5.380000,115300
2018-04-24,5.380000,5.560000,5.300000,5.410000,5.410000,90600
2018-04-25,5.480000,5.480000,5.150000,5.190000,5.190000,150500
2018-04-26,5.180000,5.240000,5.150000,5.180000,5.180000,77600
2018-04-27,5.170000,5.230000,5.080000,5.110000,5.110000,89100
2018-04-30,5.080000,5.230000,5.070000,5.110000,5.110000,107400
2018-05-01,5.120000,5.180000,5.080000,5.100000,5.100000,37700
2018-05-02,5.100000,5.200000,5.100000,5.120000,5.120000,76000
2018-05-03,5.180000,5.210000,4.980000,4.980000,4.980000,142400
2018-05-04,4.980000,5.290000,4.960000,5.270000,5.270000,116300
2018-05-07,5.300000,5.530000,5.300000,5.350000,5.350000,163900
2018-05-08,5.300000,5.310000,5.070000,5.080000,5.080000,163500
2018-05-09,5.200000,5.290000,5.020000,5.060000,5.060000,168100
2018-05-10,5.230000,5.470000,5.130000,5.420000,5.420000,188300
2018-05-11,5.430000,5.590000,5.400000,5.470000,5.470000,102700
2018-05-14,5.580000,5.770000,5.420000,5.480000,5.480000,300400
2018-05-15,5.480000,6.050000,5.360000,6.000000,6.000000,293200
